,Job_Link,Response
28,https://www.naukri.com/job-listings-Data-Analyst-R-spss-sas-ATS-Services-Pvt-Ltd-ATS-SERVICES-PVT-LTD-Faridabad-1-to-2-years-121017002278?src=jobsearchDesk&sid=15083239735865&xp=29,<Response [200]>
29,https://www.naukri.com/job-listings-Hiring-for-Data-Analyst-Bangalore-E-commerce-Industry-Orgspire-Info-Technologies-private-Limited-Bengaluru-3-to-6-years-121017001786?src=jobsearchDesk&sid=15083239735865&xp=30,<Response [200]>
30,https://www.naukri.com/job-listings-Opening-for-data-Quality-Analyst-in-one-of-the-MNC-People-First-Consultants-Pvt-Ltd-Kochi-1-to-6-years-141017001363?src=jobsearchDesk&sid=15083239735865&xp=31,<Response [200]>
31,https://www.naukri.com/job-listings-Immediate-Hiring-for-Data-Analyst-Hyderabad-Ecentric-Solutions-Pvt-Ltd-Hyderabad-2-to-4-years-121017006733?src=jobsearchDesk&sid=15083239735865&xp=32,<Response [200]>
32,https://www.naukri.com/job-listings-Data-Analyst-Appmocx-Visakhapatnam-3-to-8-years-121017901947?src=jobsearchDesk&sid=15083239735865&xp=33,<Response [200]>
33,https://www.naukri.com/job-listings-ATM-PIP-Analyst-data-Analyst-Hitachi-Services-Mumbai-1-to-4-years-121017004835?src=jobsearchDesk&sid=15083239735865&xp=34,<Response [200]>
34,https://www.naukri.com/job-listings-Senior-Marketing-Data-Analyst-Pegasystems-Worldwide-India-Pvt-Ltd-Hyderabad-5-to-7-years-070917901478?src=jobsearchDesk&sid=15083239735865&xp=35,<Response [200]>
35,https://www.naukri.com/job-listings-Req-Looking-for-Data-Analyst-for-Chennai-Location-HR-Dawn-Chennai-4-to-8-years-131017003120?src=jobsearchDesk&sid=15083239735865&xp=36,<Response [200]>
36,https://www.naukri.com/job-listings-Data-Analyst-Navayuga-Engineering-Company-Limited-Hyderabad-1-to-3-years-141017000605?src=jobsearchDesk&sid=15083239735865&xp=37,<Response [200]>
37,https://www.naukri.com/job-listings-Senior-Specialist-Data-Analyst-FIS-Solutions-India-Pvt-Ltd-Pune-4-to-8-years-131017901913?src=jobsearchDesk&sid=15083239735865&xp=38,<Response [200]>
38,https://www.naukri.com/job-listings-Data-Analyst-Digital-Veedma-Startup-Kolkata-1-to-3-years-111017901618?src=jobsearchDesk&sid=15083239735865&xp=39,<Response [200]>
39,https://www.naukri.com/job-listings-Urgently-Hiring-Data-Analyst-KGK-Diamonds-Surat-KGK-Diamonds-I-Pvt-Ltd-Surat-4-to-9-years-111017006273?src=jobsearchDesk&sid=15083239735865&xp=40,<Response [200]>
40,https://www.naukri.com/job-listings-Quintilesims-Opening-Lab-Clinical-data-Analyst-night-Shift-Quintiles-Research-India-Private-Limited-Bengaluru-3-to-8-years-200917002464?src=jobsearchDesk&sid=15083239735865&xp=41,<Response [200]>
41,https://www.naukri.com/job-listings-Immediate-Hiring-for-Data-Analyst-Hyderabad-Ecentric-Solutions-Pvt-Ltd-Hyderabad-2-to-4-years-121017006965?src=jobsearchDesk&sid=15083239735865&xp=42,<Response [200]>
42,https://www.naukri.com/job-listings-Data-Analyst-Travelboutiqueonline-A-Unit-of-Tek-Travels-Pvt-Ltd-Gurgaon-3-to-7-years-230817008457?src=jobsearchDesk&sid=15083239735865&xp=43,<Response [200]>
43,https://www.naukri.com/job-listings-Corporate-Acct-Reference-Data-Analyst-JP-Morgan-Chase-Mumbai-Mumbai-0-to-5-years-131017902033?src=jobsearchDesk&sid=15083239735865&xp=44,<Response [200]>
44,https://www.naukri.com/job-listings-Immediate-Hiring-for-Data-Analyst-Client-Bangalore-Ecentric-Solutions-Pvt-Ltd-Bengaluru-3-to-5-years-111017007303?src=jobsearchDesk&sid=15083239735865&xp=45,<Response [200]>
45,https://www.naukri.com/job-listings-Opening-for-Team-Leader-Data-Analyst-Chennai-Location-BCS-Consulting-Pvt-Ltd-Chennai-6-to-8-years-111017002918?src=jobsearchDesk&sid=15083239735865&xp=46,<Response [200]>
46,https://www.naukri.com/job-listings-Data-Science-Analyst-AIG-Analytics-Services-Private-Limited-Bengaluru-2-to-5-years-130617900766?src=jobsearchDesk&sid=15083239735865&xp=47,<Response [200]>
47,https://www.naukri.com/job-listings-Senior-Data-Analysts-Maestro-Headhunters-LLP-Mumbai-Tardeo-7-to-12-years-170817004249?src=jobsearchDesk&sid=15083239735865&xp=48,<Response [200]>
48,https://www.naukri.com/job-listings-Data-Analyst-SQL-Teradata-TRH-Consultancy-Services-Hyderabad-5-to-10-years-031116900231?src=jobsearchDesk&sid=15083239735865&xp=49,<Response [200]>
49,https://www.naukri.com/job-listings-Data-Analyst-smartican-Startup-Delhi-0-to-3-years-171017901464?src=jobsearchDesk&sid=15083239735865&xp=50,<Response [200]>
